Logged At,Account Status Type,Identity,Endpoint ID,Endpoint IP Address,Account Authentication,Account TerminateCause,Account Session ID,Audit Session ID,Account Session Time,Network Device Name,Network Device IP,Device Port,Server
05:38.8,Start,crows,10:0B:A9:D0:66:54,10.1.132.112,RADIUS,,8FC00B53,0a01800a00cb40005a7864af,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
05:23.3,Start,hainesjd,F0:42:1C:B4:24:CC,10.1.132.111,RADIUS,,8FC00B52,0a01800a00cb30005a7864a0,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
04:55.4,Start,johnstrw,F0:42:1C:D4:93:97,10.1.132.110,RADIUS,,8FC00B51,0a01800a00cb20005a786482,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
04:39.3,Start,smithww,C4:D9:87:49:4F:94,10.1.132.109,RADIUS,,8FC00B50,0a01800a00cb00005a78645e,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
04:08.0,Start,hurleyfj,90:2E:1C:94:77:A8,10.1.132.108,RADIUS,,8FC00B4F,0a01800a00caf0005a786455,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
04:00.5,Start,iannelj,AC:FD:CE:86:26:62,10.1.132.107,RADIUS,,8FC00B4E,0a01800a00cad0005a78644d,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
03:51.3,Start,weinrila,18:5E:0F:C3:63:65,10.1.132.106,RADIUS,,8FC00B4D,0a01800a00cac0005a786442,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
02:54.7,Start,sibertcm,8C:C1:21:A0:AF:08,10.1.132.105,RADIUS,,8FC00B4C,0a01800a00caa0005a786407,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
02:50.5,Start,carlucss,90:2E:1C:8F:02:91,10.1.132.104,RADIUS,,8FC00B4B,0a01800a00cab0005a786407,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
02:20.5,Start,vanhorcd,C4:D9:87:18:38:55,10.1.132.103,RADIUS,,8FC00B4A,0a01800a00ca90005a7863e7,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
02:09.1,Start,downeyrs,C4:D9:87:49:96:5C,10.1.132.102,RADIUS,,8FC00B49,0a01800a00ca80005a7863de,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
02:02.6,Start,suiternr,F0:42:1C:26:B8:3A,10.1.132.101,RADIUS,,8FC00B48,0a01800a00ca70005a7863d6,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
01:47.2,Stop,suiternr,F0:42:1C:26:B8:3A,10.1.132.82,RADIUS,User Request,8FC00A1E,0a01800a00b460005a784fd0,5112,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
01:11.7,Stop,jonesj2,F0:42:1C:D3:B3:F0,10.1.129.208,RADIUS,Idle Timeout,8FC00AD1,0a01800a00c1c0005a785aa1,2307,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
00:23.4,Start,toneyhe,F0:42:1C:7F:EB:94,10.1.130.210,RADIUS,,8FC00B47,0a01800a00ca60005a786373,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
00:20.6,Start,gercietm,F0:42:1C:B5:56:3F,10.1.130.209,RADIUS,,8FC00B46,0a01800a00ca50005a786370,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
00:17.1,Start,fazzara,90:2E:1C:94:77:62,10.1.130.208,RADIUS,,8FC00B45,0a01800a00ca40005a78636c,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
59:56.0,Stop,fazzara,90:2E:1C:94:77:62,10.1.130.177,RADIUS,User Request,8FC00B05,0a01800a00c600005a785e11,1352,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
59:09.8,Start,aldaydi,60:57:18:CE:73:22,10.1.129.227,RADIUS,,8FC00B44,0a01800a00ca30005a78632a,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
58:44.3,Stop,dietzmdp,7C:5C:F8:B8:E5:16,10.1.129.115,RADIUS,User Request,8FC00A97,0a01800a00bd90005a7857d5,2876,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
58:21.9,Stop,klotzbm,64:80:99:49:53:44,10.1.129.226,RADIUS,User Request,8FC00AE0,0a01800a00c330005a785be2,1814,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
58:09.7,Start,muntzdm,C4:D9:87:F4:9F:D9,10.1.130.248,RADIUS,,8FC00B43,0a01800a00ca20005a7862ec,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
58:06.2,Stop,hannocc,F0:D5:BF:D9:01:6B,10.1.130.247,RADIUS,User Request,8FC009A0,0a01800a00aaf0005a779b3f,51115,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
57:47.7,Start,daschbr,C4:D9:87:34:50:17,10.1.129.93,RADIUS,,8FC00B42,0a01800a00ca00005a7862d0,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
57:46.5,Start,lapej,CC:2F:71:7D:9E:4D,10.1.129.92,RADIUS,,8FC00B41,0a01800a00ca10005a7862d6,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
57:11.7,Stop,boltesg,F0:42:1C:D3:B4:4A,10.1.129.91,RADIUS,Session Timeout,8FC007D7,0a01800a0089e0005a75bfa6,172814,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
56:35.3,Start,gerlevrj,60:67:20:DF:58:D8,10.1.130.62,RADIUS,,8FC00B40,0a01800a00c9f0005a78628b,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
56:11.7,Stop,deant1,E4:B3:18:2F:A5:99,10.1.130.51,RADIUS,Idle Timeout,8FC00A0C,0a01800a00b320005a784e5d,5146,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
53:55.1,Stop,taylorzp,8C:C1:21:A1:2F:88,10.1.129.159,RADIUS,User Request,8FC00A38,0a01800a00b620005a7851fc,4083,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
53:54.1,Start,schwiedd,90:2E:1C:94:77:C6,10.1.128.198,RADIUS,,8FC00B3F,0a01800a00c9e0005a7861ee,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
53:28.6,Start,walkertd,E4:A4:71:D7:F6:54,10.1.128.193,RADIUS,,8FC00B3E,0a01800a00c9c0005a7861d5,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
53:16.0,Start,gillesjf,90:2E:1C:94:77:7B,10.1.128.188,RADIUS,,8FC00B3D,0a01800a00c9b0005a7861c6,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
53:11.7,Stop,lagermtm,28:16:AD:CA:F8:A5,10.1.128.187,RADIUS,Idle Timeout,8FC0098F,0a01800a00a9a0005a778847,55678,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
52:41.7,Stop,easts,F0:42:1C:7F:E5:1D,10.1.128.224,RADIUS,Idle Timeout,8FC00AAC,0a01800a00bf10005a78590d,2199,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
52:27.9,Stop,cheliujj,90:61:AE:7C:B1:6D,10.1.130.46,RADIUS,User Request,8FC0098C,0a01800a00a970005a7786da,55995,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
52:20.4,Start,catalas,F0:42:1C:24:15:71,10.1.131.66,RADIUS,,8FC00B3C,0a01800a00c9a0005a786191,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
52:04.1,Stop,sibertcm,8C:C1:21:A0:AF:08,10.1.131.45,RADIUS,User Request,8FC00A96,0a01800a00bd70005a7857c5,2491,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
51:58.5,Stop,parkerkd,F0:42:1C:B4:78:EB,10.1.130.179,RADIUS,User Request,8FC00B07,0a01800a00c630005a785e1d,862,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
51:41.7,Stop,motterdj,90:2E:1C:8F:02:8C,10.1.131.35,RADIUS,Idle Timeout,8FC00A65,0a01800a00b9e0005a7854ce,3227,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
51:40.0,Start,mckeanja,84:3A:4B:01:AC:D8,10.1.132.100,RADIUS,,8FC00B3B,0a01800a00c980005a786166,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
51:37.2,Start,EBBINGDG,C4:D9:87:77:6E:5B,10.1.132.99,RADIUS,,8FC00B3A,0a01800a00c990005a786166,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
51:36.1,Start,mclindbp,F0:42:1C:24:17:C9,10.1.132.98,RADIUS,,8FC00B39,0a01800a00c970005a786164,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
51:11.7,Stop,greamjr,90:2E:1C:94:76:F9,10.1.132.93,RADIUS,Idle Timeout,8FC00A29,0a01800a00b500005a785035,4372,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
50:11.7,Stop,perezr,24:77:03:63:72:EC,10.1.129.185,RADIUS,Idle Timeout,8FC00A6B,0a01800a00ba50005a7855c5,2890,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
50:11.7,Stop,kochnr,10:4A:7D:BC:B5:EC,10.1.128.114,RADIUS,Idle Timeout,8FC009F1,0a01800a00b130005a784978,6040,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
50:11.6,Start,JOYNERC,80:00:0B:D0:7B:86,10.1.130.207,RADIUS,,8FC00B38,0a01800a00c960005a78610e,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
50:07.7,Start,greenre,90:2E:1C:8F:01:F1,10.1.130.206,RADIUS,,8FC00B37,0a01800a00c950005a78610b,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
50:06.5,Start,leebv,C4:D9:87:34:48:33,10.1.130.204,RADIUS,,8FC00B36,0a01800a00c940005a786106,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
50:00.0,Start,mcilhafc,F0:42:1C:D3:AF:3B,10.1.130.199,RADIUS,,8FC00B35,0a01800a00c930005a786104,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
49:57.1,Start,guptav1,34:F6:4B:B3:5B:8C,10.1.130.198,RADIUS,,8FC00B34,0a01800a00c920005a786101,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
49:56.2,Start,hamiltl,C4:D9:87:C4:3F:1A,10.1.130.197,RADIUS,,8FC00B33,0a01800a00c8f0005a7860ff,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
49:54.5,Start,mishraa3,24:77:03:55:91:74,10.1.130.196,RADIUS,,8FC00B32,0a01800a00c910005a786100,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
49:52.2,Start,hoffmarc,C4:D9:87:36:A9:7A,10.1.130.195,RADIUS,,8FC00B31,0a01800a00c8e0005a7860fb,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
49:51.9,Start,ATKINSFD,E8:B1:FC:9B:D5:43,10.1.130.194,RADIUS,,8FC00B30,0a01800a00c8d0005a7860f8,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
49:15.8,Stop,hoffmarc,C4:D9:87:36:A9:7A,10.1.130.190,RADIUS,User Request,8FC00B0C,0a01800a00c680005a785e37,672,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
49:10.5,Start,burkhorh,10:4A:7D:C2:67:53,10.1.131.65,RADIUS,,8FC00B2F,0a01800a00c8b0005a7860d2,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
49:07.2,Start,hildrerm,E8:B1:FC:9B:91:2D,10.1.131.64,RADIUS,,8FC00B2E,0a01800a00c8a0005a7860ce,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
48:58.0,Start,pocarosm,90:2E:1C:8F:02:B4,10.1.131.63,RADIUS,,8FC00B2D,0a01800a00c890005a7860c5,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
48:13.4,Start,daviswd,F0:42:1C:D3:B4:C2,10.1.131.62,RADIUS,,8FC00B2C,0a01800a00c880005a786099,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
48:09.8,Start,acevedj,F0:42:1C:7F:D8:F2,10.1.131.61,RADIUS,,8FC00B2B,0a01800a00c870005a786095,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
48:05.1,Start,easts,F0:42:1C:7F:E5:1D,10.1.131.60,RADIUS,,8FC00B2A,0a01800a00c850005a786090,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
48:03.2,Start,bowersc,90:2E:1C:94:74:E7,10.1.131.59,RADIUS,,8FC00B29,0a01800a00c860005a786090,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
47:45.7,Start,KUNTALS,80:00:0B:D6:53:26,10.1.131.58,RADIUS,,8FC00B28,0a01800a00c840005a78607d,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
47:24.8,Start,mazzae,C4:D9:87:5F:0F:05,10.1.131.57,RADIUS,,8FC00B27,0a01800a00c830005a786067,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
47:14.1,Start,blevindn,F0:42:1C:24:15:8F,10.1.131.56,RADIUS,,8FC00B26,0a01800a00c820005a786058,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
46:58.9,Start,henderl,CC:3D:82:C0:94:0A,10.1.131.55,RADIUS,,8FC00B25,0a01800a00c810005a78604f,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
46:57.7,Start,jonesle,84:3A:4B:01:46:A0,10.1.131.54,RADIUS,,8FC00B24,0a01800a00c800005a786045,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
46:43.3,Stop,rogersgk,F0:42:1C:7F:B7:87,10.1.131.33,RADIUS,User Request,8FC00A63,0a01800a00b980005a78548d,2994,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
46:04.6,Start,millerbp,7C:5C:F8:9F:FA:29,10.1.130.203,RADIUS,,8FC00B23,0a01800a00c7f0005a786015,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
45:59.8,Start,schweita,F0:42:1C:B4:37:0F,10.1.130.202,RADIUS,,8FC00B22,0a01800a00c7e0005a786014,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
45:53.8,Start,remberj,60:67:20:DF:7F:E0,10.1.130.201,RADIUS,,8FC00B21,0a01800a00c7d0005a78600d,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
45:41.7,Stop,dixonk2,90:2E:1C:94:74:BA,10.1.130.200,RADIUS,Idle Timeout,8FC0080C,0a01800a008d40005a75dd24,164572,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
45:37.7,Start,poeea,B2:61:FC:DA:9F:80,10.1.128.254,RADIUS,,8FC00B20,0a01800a00c7c0005a785ffe,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
45:22.5,Start,TYAGIR,90:61:AE:48:AF:03,10.1.128.253,RADIUS,,8FC00B1F,0a01800a00c7b0005a785fee,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
45:16.2,Start,natesag,24:77:03:07:12:34,10.1.128.252,RADIUS,,8FC00B1E,0a01800a00c7a0005a785fe7,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
45:16.0,Start,bolintc,F0:42:1C:26:C0:91,10.1.128.251,RADIUS,,8FC00B1D,0a01800a00c790005a785fe7,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
45:11.7,Stop,wingosw,F8:59:71:BD:95:16,10.1.128.216,RADIUS,Idle Timeout,8FC00A80,0a01800a00bba0005a785681,2402,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
45:10.9,Start,struckne,60:67:20:DF:44:D0,10.1.129.249,RADIUS,,8FC00B1C,0a01800a00c770005a785fdf,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
43:56.1,Stop,iannelj,AC:FD:CE:86:26:62,10.1.129.234,RADIUS,User Request,8FC00AE6,0a01800a00c3d0005a785c19,895,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
40:35.3,Start,mohamma1,24:77:03:6C:F4:E0,10.1.131.208,RADIUS,,8FC00B1B,0a01800a00c760005a785eca,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
40:31.6,Start,masonjw,F0:42:1C:B3:79:55,10.1.131.207,RADIUS,,8FC00B1A,0a01800a00c750005a785eca,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
40:22.7,Start,allentd,C4:D9:87:36:E8:DB,10.1.131.206,RADIUS,,8FC00B19,0a01800a00c740005a785ec2,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
40:02.3,Stop,kuchmej,F0:D5:BF:D8:CD:36,10.1.131.205,RADIUS,User Request,8FC0085C,0a01800a009320005a760b17,152472,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
39:35.4,Start,bolandcf,C4:D9:87:49:80:81,10.1.130.61,RADIUS,,8FC00B18,0a01800a00c730005a785e93,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
39:22.8,Start,chittydp,60:67:20:DF:98:40,10.1.130.60,RADIUS,,8FC00B17,0a01800a00c720005a785e87,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
39:19.3,Start,harnetma,F0:42:1C:D3:AF:22,10.1.130.59,RADIUS,,8FC00B16,0a01800a00c710005a785e82,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
39:13.4,Start,stewarpd,C4:D9:87:C8:EF:C4,10.1.130.58,RADIUS,,8FC00B15,0a01800a00c6f0005a785e7a,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
39:09.9,Start,johnsob5,90:2E:1C:94:74:AB,10.1.130.57,RADIUS,,8FC00B14,0a01800a00c700005a785e7c,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
39:05.3,Start,greamjr,90:2E:1C:94:76:F9,10.1.130.56,RADIUS,,8FC00B13,0a01800a00c6e0005a785e76,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
39:01.1,Start,simonrh,84:3A:4B:01:5C:FC,10.1.130.55,RADIUS,,8FC00B12,0a01800a00c6c0005a785e6e,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
38:59.3,Start,solanojc,84:3A:4B:1F:39:64,10.1.130.54,RADIUS,,8FC00B11,0a01800a00c6d0005a785e71,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
38:51.4,Start,harrisj4,90:2E:1C:75:B1:06,10.1.130.52,RADIUS,,8FC00B10,0a01800a00c6b0005a785e5f,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
38:41.7,Stop,chandrp1,44:39:C4:19:F4:40,10.1.130.49,RADIUS,Idle Timeout,8FC009A3,0a01800a00ab30005a779e6c,49139,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
38:23.1,Start,bernhakm,24:77:03:E7:DB:A0,10.1.130.193,RADIUS,,8FC00B0F,0a01800a00c690005a785e49,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
38:20.8,Start,brennedl,60:67:20:DF:98:98,10.1.130.192,RADIUS,,8FC00B0E,0a01800a00c6a0005a785e49,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
38:15.2,Start,lawsonlc,AC:ED:5C:78:8D:95,10.1.130.191,RADIUS,,8FC00B0D,0a01800a00c670005a785e30,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
38:03.8,Start,hoffmarc,C4:D9:87:36:A9:7A,10.1.130.190,RADIUS,,8FC00B0C,0a01800a00c680005a785e37,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
37:54.6,Start,mancinm,C4:D9:87:37:12:CF,10.1.130.189,RADIUS,,8FC00B0B,0a01800a00c660005a785e28,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
37:47.0,Start,thompscm,10:02:B5:48:97:02,10.1.130.182,RADIUS,,8FC00B0A,0a01800a00c650005a785e28,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
37:42.6,Start,scottlc,C4:D9:87:49:6D:F3,10.1.130.181,RADIUS,,8FC00B09,0a01800a00c640005a785e23,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
37:38.0,Start,mcallige,8C:C1:21:A4:52:32,10.1.130.180,RADIUS,,8FC00B08,0a01800a00c620005a785e1c,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
37:36.5,Start,parkerkd,F0:42:1C:B4:78:EB,10.1.130.179,RADIUS,,8FC00B07,0a01800a00c630005a785e1d,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
37:29.8,Start,stilldb,C4:D9:87:5F:36:FB,10.1.130.178,RADIUS,,8FC00B06,0a01800a00c610005a785e14,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
37:24.2,Start,fazzara,90:2E:1C:94:77:62,10.1.130.177,RADIUS,,8FC00B05,0a01800a00c600005a785e11,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
37:20.1,Start,butlerga,F0:42:1C:7F:B7:AF,10.1.130.176,RADIUS,,8FC00B04,0a01800a00c5f0005a785e0b,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
37:06.0,Start,lecheth,24:77:03:81:12:8C,10.1.130.175,RADIUS,,8FC00B03,0a01800a00c5e0005a785dff,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
37:00.7,Start,pintonm,C4:D9:87:7E:1D:82,10.1.130.174,RADIUS,,8FC00B02,0a01800a00c5c0005a785df5,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
36:59.7,Start,ruoffde,3C:A9:F4:13:39:14,10.1.130.173,RADIUS,,8FC00B01,0a01800a00c5d0005a785df8,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
36:50.3,Start,anderse,58:91:CF:17:E0:17,10.1.130.172,RADIUS,,8FC00B00,0a01800a00c5b0005a785df0,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
36:40.6,Start,holzumrl,10:0B:A9:D0:86:F4,10.1.130.171,RADIUS,,8FC00AFF,0a01800a00c5a0005a785dde,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
36:31.3,Start,elderde,F0:42:1C:B5:55:B3,10.1.130.170,RADIUS,,8FC00AFE,0a01800a00c590005a785ddb,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
36:29.5,Stop,gudinl,7C:5C:F8:BB:61:24,10.1.130.160,RADIUS,User Request,8FC008CA,0a01800a009a70005a768171,121960,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
36:26.0,Start,wadeljl,44:39:C4:18:D2:34,10.1.131.53,RADIUS,,8FC00AFD,0a01800a00c580005a785dd6,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
36:00.1,Start,morset,F8:59:71:40:90:0C,10.1.131.52,RADIUS,,8FC00AFC,0a01800a00c560005a785dbb,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
35:41.6,Stop,mckeevmb,44:39:C4:59:B0:6E,10.1.131.50,RADIUS,Idle Timeout,8FC0084A,0a01800a0091d0005a760318,154255,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
35:11.6,Stop,lowderrp,90:2E:1C:94:93:1E,10.1.128.135,RADIUS,Idle Timeout,8FC00A67,0a01800a00ba00005a7854f8,2194,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
33:59.7,Start,alexanms,AC:ED:5C:78:CF:F3,10.1.129.248,RADIUS,,8FC00AFB,0a01800a00c550005a785d43,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
32:11.6,Stop,leecl,F0:42:1C:B4:4B:9B,10.1.129.152,RADIUS,Session Timeout,8FC007CF,0a01800a008960005a75b9cd,172809,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
31:52.9,Start,BENHARGL,C4:D9:87:C8:FA:5F,10.1.128.250,RADIUS,,8FC00AFA,0a01800a00c530005a785cc3,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
31:51.8,Start,MonahaB1,10:02:B5:4C:96:04,10.1.128.249,RADIUS,,8FC00AF9,0a01800a00c540005a785cc4,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
31:50.8,Start,neckyca,F0:D5:BF:D8:CE:DA,10.1.128.248,RADIUS,,8FC00AF8,0a01800a00c520005a785cc0,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
31:30.9,Start,beckerdr,5C:26:0A:7D:C7:45,10.1.128.247,RADIUS,,8FC00AF7,0a01800a00c510005a785cae,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
31:11.0,Stop,johnsovm,F0:42:1C:3C:46:69,10.1.128.245,RADIUS,User Request,8FC00AC0,0a01800a00c070005a78598c,783,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
31:04.5,Start,naturada,F0:42:1C:B4:37:14,10.1.131.51,RADIUS,,8FC00AF6,0a01800a00c500005a785c93,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
30:56.2,Start,biasra,A8:13:74:3E:EC:86,10.1.131.49,RADIUS,,8FC00AF5,0a01800a00c4f0005a785c8b,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
30:54.9,Start,boyere,44:39:C4:19:E0:D4,10.1.131.48,RADIUS,,8FC00AF4,0a01800a00c4e0005a785c8a,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
30:50.0,Start,vlcekdc,90:2E:1C:94:74:D3,10.1.131.47,RADIUS,,8FC00AF3,0a01800a00c4c0005a785c85,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
30:41.6,Stop,hummeldl,90:61:AE:48:AE:B3,10.1.131.30,RADIUS,Idle Timeout,8FC00A60,0a01800a00b950005a78546a,2068,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
30:41.6,Stop,sanikor,24:77:03:6D:21:A4,10.1.130.53,RADIUS,Idle Timeout,8FC009B7,0a01800a00ac90005a77b73a,42304,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
30:38.4,Start,jamesca,B2:61:FC:DA:9F:80,10.1.129.247,RADIUS,,8FC00AF2,0a01800a00c4a0005a785c73,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
30:21.6,Start,declueda,60:67:20:DF:9A:0C,10.1.129.246,RADIUS,,8FC00AF1,0a01800a00c490005a785c6a,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
30:17.4,Start,vandivjm,E8:B1:FC:9B:D8:77,10.1.129.245,RADIUS,,8FC00AF0,0a01800a00c480005a785c64,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
30:12.1,Start,klinebj,A8:13:74:3C:66:31,10.1.129.244,RADIUS,,8FC00AEF,0a01800a00c470005a785c60,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
30:10.3,Start,gabsewgw,10:4A:7D:AA:5C:0D,10.1.129.243,RADIUS,,8FC00AEE,0a01800a00c460005a785c5e,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
